temperature_K,F_kJ_mol,U_kJ_mol,S_J_K_mol,Cv_J_K_mol,S_phonopy,Cv_phonopy
2140,-315.57462,269.52391,273.41053,123.49179,273.41093,123.49194
2150,-318.31161,270.75888,273.98627,123.50305,273.98668,123.5032
2160,-321.05434,271.99397,274.5594,123.51416,274.55981,123.51431
2170,-323.80278,273.22917,275.12993,123.52512,275.13034,123.52526
2180,-326.55693,274.46447,275.69789,123.53592,275.6983,123.53607
2190,-329.31673,275.69988,276.2633,123.54659,276.26371,123.54673
2200,-332.08218,276.9354,276.82618,123.5571,276.82659,123.55725
2210,-334.85325,278.17103,277.38655,123.56748,277.38696,123.56763
2220,-337.62991,279.40675,277.94444,123.57772,277.94485,123.57787
2230,-340.41213,280.64258,278.49987,123.58782,278.50028,123.58797
2240,-343.1999,281.87851,279.05286,123.59779,279.05327,123.59794
2250,-345.99318,283.11454,279.60343,123.60763,279.60384,123.60778
2260,-348.79196,284.35066,280.1516,123.61734,280.15202,123.61749
2270,-351.5962,285.58688,280.69739,123.62692,280.69781,123.62707
2280,-354.4059,286.8232,281.24083,123.63638,281.24125,123.63653
2290,-357.22101,288.05961,281.78193,123.64571,281.78235,123.64586
2300,-360.04153,289.29611,282.32071,123.65493,282.32113,123.65508
2310,-362.86742,290.53271,282.8572,123.66403,282.85762,123.66417
2320,-365.69866,291.76939,283.3914,123.67301,283.39182,123.67315
2330,-368.53524,293.00617,283.92335,123.68187,283.92377,123.68202
2340,-371.37712,294.24303,284.45306,123.69063,284.45348,123.69077
2350,-374.22429,295.47998,284.98054,123.69927,284.98096,123.69942
2360,-377.07673,296.71701,285.50582,123.7078,285.50624,123.70795
2370,-379.9344,297.95414,286.02892,123.71623,286.02934,123.71638
2380,-382.7973,299.19134,286.54985,123.72455,286.55027,123.7247
2390,-385.66539,300.42863,287.06863,123.73277,287.06905,123.73292
2400,-388.53866,301.66599,287.58527,123.74089,287.5857,123.74104
