temperature_K,F_kJ_mol,U_kJ_mol,S_J_K_mol,Cv_J_K_mol,S_phonopy,Cv_phonopy
1710,-214.47942,216.28179,251.90714,122.96436,251.90752,122.96451
1720,-217.00208,217.51153,252.62419,122.98442,252.62458,122.98457
1730,-219.53189,218.74148,253.33721,123.00414,253.33759,123.00428
1740,-222.06881,219.97162,254.04622,123.02352,254.04661,123.02367
1750,-224.6128,221.20195,254.75129,123.04258,254.75167,123.04273
1760,-227.16382,222.43247,255.45244,123.06132,255.45282,123.06147
1770,-229.72184,223.66317,256.14972,123.07975,256.15011,123.0799
1780,-232.28681,224.89406,256.84318,123.09787,256.84357,123.09802
1790,-234.85869,226.12513,257.53286,123.11569,257.53325,123.11584
1800,-237.43745,227.35637,258.21879,123.13323,258.21918,123.13337
1810,-240.02305,228.58779,258.90102,123.15047,258.90141,123.15062
1820,-242.61546,229.81938,259.57958,123.16744,259.57997,123.16759
1830,-245.21463,231.05114,260.25452,123.18413,260.25491,123.18428
1840,-247.82054,232.28306,260.92587,123.20056,260.92626,123.20071
1850,-250.43314,233.51515,261.59367,123.21672,261.59406,123.21687
1860,-253.0524,234.7474,262.25796,123.23263,262.25835,123.23278
1870,-255.67829,235.9798,262.91876,123.24829,262.91916,123.24844
1880,-258.31076,237.21236,263.57613,123.2637,263.57653,123.26385
1890,-260.9498,238.44508,264.23009,123.27887,264.23049,123.27902
1900,-263.59535,239.67794,264.88068,123.2938,264.88108,123.29395
1910,-266.2474,240.91095,265.52793,123.30851,265.52833,123.30865
1920,-268.9059,242.14411,266.17188,123.32298,266.17228,123.32313
1930,-271.57083,243.37741,266.81256,123.33724,266.81296,123.33739
1940,-274.24214,244.61085,267.45,123.35128,267.4504,123.35142
1950,-276.91981,245.84443,268.08423,123.3651,268.08463,123.36525
1960,-279.60382,247.07815,268.71529,123.37872,268.71569,123.37887
1970,-282.29411,248.31201,269.34321,123.39213,269.34361,123.39228
1980,-284.99067,249.546,269.96801,123.40534,269.96841,123.40549
1990,-287.69346,250.78011,270.58974,123.41836,270.59014,123.41851
2000,-290.40245,252.01436,271.20841,123.43118,271.20881,123.43133
2010,-293.11762,253.24874,271.82406,123.44382,271.82446,123.44397
2020,-295.83892,254.48324,272.43671,123.45627,272.43712,123.45642
2030,-298.56634,255.71786,273.04641,123.46854,273.04681,123.46869
2040,-301.29984,256.95261,273.65316,123.48063,273.65357,123.48078
2050,-304.0394,258.18747,274.25701,123.49254,274.25742,123.49269
2060,-306.78497,259.42246,274.85798,123.50429,274.85839,123.50444
2070,-309.53655,260.65756,275.45609,123.51587,275.4565,123.51601
2080,-312.29409,261.89278,276.05138,123.52728,276.05179,123.52743
2090,-315.05756,263.1281,276.64386,123.53853,276.64427,123.53868
2100,-317.82695,264.36355,277.23357,123.54962,277.23398,123.54977
2110,-320.60223,265.5991,277.82053,123.56056,277.82094,123.5607
2120,-323.38336,266.83476,278.40477,123.57134,278.40518,123.57149
2130,-326.17031,268.07052,278.98631,123.58197,278.98672,123.58212
2140,-328.96307,269.3064,279.56517,123.59246,279.56559,123.59261
2150,-331.76161,270.54237,280.14139,123.6028,280.1418,123.60295
2160,-334.56589,271.77845,280.71497,123.613,280.71539,123.61315
2170,-337.3759,273.01463,281.28596,123.62306,281.28637,123.62321
2180,-340.1916,274.25091,281.85436,123.63299,281.85478,123.63313
2190,-343.01298,275.48729,282.42021,123.64278,282.42063,123.64292
2200,-345.84,276.72377,282.98353,123.65243,282.98395,123.65258
2210,-348.67264,277.96034,283.54433,123.66196,283.54475,123.66211
2220,-351.51088,279.19701,284.10265,123.67136,284.10307,123.67151
2230,-354.35468,280.43377,284.6585,123.68064,284.65892,123.68079
2240,-357.20404,281.67062,285.2119,123.68979,285.21232,123.68994
2250,-360.05891,282.90756,285.76288,123.69882,285.7633,123.69897
2260,-362.91929,284.14459,286.31145,123.70774,286.31187,123.70789
2270,-365.78514,285.38172,286.85764,123.71654,286.85807,123.71668
